[0.12572774166791406, 1.0181498243689062, 0.1920241438899153, -1.5187261114501942, 0.8353556539924025, 1.0044645196077089]
[0.0004552098908309765, 0.9991313153936039, 0.20361950246284372, -1.6504471385836275, 0.49301223787017967, 0.8743984163435954]
[0.002653833455797533, 1.0864250270041966, 0.20280443125596287, -1.9138260273083647, 0.6195832112570105, 0.7864505593551571]
[-0.17451291165448307, 1.045774269402684, 0.20302332703687576, -2.0138272206963945, 0.04350572036113024, 0.6214633045913209]
[-0.14392242398684163, 0.9164437513391746, 0.2110053112152025, -1.7101558521277829, -0.09112104555907934, 0.6043995414097754]
[-0.10955449909522144, 0.842729079688782, 0.21931132316952182, -1.4894314923577818, -0.09308887428669971, 0.6198353272451407]
[0.02458378118825201, 0.7963611280210872, 0.1930627419483622, -1.2221393513703804, 0.2544194155534581, 0.8920100860641176]
[0.1299808308460172, 0.8277191939083, 0.20409093220282762, -1.1139675958696293, 0.5111572718269962, 1.063941910860501]
[0.005497656208350889, 0.9098677831933383, 0.16885071214258313, -1.4389585291147045, 0.3038298379231421, 0.8329818838231853]
[0.11714358930404663, 1.0514795361306446, 0.1700238779958125, -1.6383632012467944, 0.8761708772778223, 0.9495720920924328]
[0.11166288657506802, 1.111214291400851, 0.1723538725838243, -1.7599797504598236, 0.9546202283421356, 0.9033189554875434]
[-0.004102642642897825, 1.1523288651703152, 0.16752843414396007, -2.0751971256080544, 0.7233389502445168, 0.7388059000725291]
[-0.1768699919888509, 1.056505392014514, 0.2020680527354933, -2.0342219587563375, -0.09421855498234738, 0.52536472923971]
[-0.09413506721505324, 1.0776439408265206, 0.23140260546636038, -1.9932441748822074, 0.31081097225012533, 0.6893389113657723]
[-0.12556261556905957, 1.0086468387985665, 0.21017967174267335, -1.8298404580830316, 0.10195861176793361, 0.6690166460364991]
[-0.13515808008661123, 0.9276610305675739, 0.24793571696108324, -1.6995255360593369, 0.05298209335485463, 0.71780437986785]
[0.03071942249259151, 0.9018660747513219, 0.19457685354067647, -1.3794375075851162, 0.3603301351848946, 0.8819897764717249]
[0.09941330199905678, 0.9125669164697678, 0.1828077974733603, -1.3277297752882038, 0.5684877731728778, 0.9981586181952563]
[0.07280149839592918, 1.0728980430359938, 0.16715932695316454, -1.7482392873666635, 0.853567375730964, 0.8132106916644994]
[-0.07248565526444317, 1.0583441126903095, 0.19388649431847932, -1.9184655311043155, 0.48910271554869356, 0.7060646648543883]
