[-0.012938206401702576, 0.9515308035349758, 0.2013803165142643, -1.546555216000216, 0.41003237087239974, 0.7845433326796736]
[0.07164784849525789, 0.9507006060056119, 0.2032271845503558, -1.4374046539824379, 0.7308174581313138, 0.8858798807704256]
[0.05355398637852474, 1.0100779050611297, 0.21967274356815147, -1.5838461201294751, 0.7908738053432455, 0.8428823996763098]
[0.05042208923157704, 1.0413904196282273, 0.2338163824330984, -1.6529042399778857, 0.8219839785047715, 0.81243407018768]
[-0.09770256903295481, 1.0379048649749083, 0.234689314624089, -1.774676001251441, 0.425129469874885, 0.6937987455425836]
[-0.07317556839358572, 0.9468061627970096, 0.20137605220525193, -1.614419755188877, 0.4563636230171738, 0.6668417816619963]
[-0.10563128282443533, 0.9448938230396491, 0.21988606255202595, -1.6263413853813546, 0.27426202982441716, 0.6233381111568986]
[0.007907119262556342, 0.939250804421963, 0.24241867394491712, -1.4165037309252648, 0.5126207761549978, 0.7605019801829882]
[0.06508792621535708, 0.9337302598477624, 0.22069848435319284, -1.3826743329564648, 0.6924638821838395, 0.8428913098962357]
[0.0808053137995442, 0.9920936680555954, 0.2342457436973221, -1.4190331534375187, 0.7562014303940516, 0.830304552240204]
[0.05521017222450065, 1.0266340956849236, 0.25762114704547057, -1.5554352761282826, 0.7733120102688339, 0.7821460988647985]
[0.0461326839802787, 1.0861170060794647, 0.22805021273909676, -1.6616742462662641, 0.8180738853688148, 0.7396045839166259]
[-0.03325592043875886, 1.0564505274497402, 0.25371018011367635, -1.7919640271429884, 0.5671417856899531, 0.6223222158560923]
[-0.10209356891442324, 1.051496369021103, 0.2524505739571845, -1.8276628181796144, 0.44673207834411394, 0.6211250734919992]
[-0.10607984773026408, 1.0066552450791955, 0.23373247627153096, -1.7644812429300398, 0.4207959643475782, 0.6548030776952898]
[-0.055425327753098746, 0.9776092847038036, 0.276047680743461, -1.2610742930731678, 0.9856124340487383, 0.26929140629187426]
[-0.01754132278566971, 1.0174265342024977, 0.24629792916519097, 0.7505177812070202, 1.8448855398231745, -1.5852349153211402]
[-0.056738691845214975, 1.0173468749226353, 0.2509987888457904, -0.7358699896785458, 1.4279811952220964, -0.5087148067876855]
[-0.03886757949860353, 1.0438706843014698, 0.20094708138161027, -1.6085022076757332, 0.6384960340893855, 0.41784254342273436]
[-0.0030800891790147, 0.9954810247061328, 0.272420526712424, -1.7412477974947982, -0.6693754217175842, 1.6601067812652262]
