1706190823.298457,-0.362144306061618,-0.07487151861484694,0.793291963847434,1.2246673338526195,2.8194043847995967,-0.13886443935142148,0.0,0.0,0.0,0.0,0.0,0.0,-0.3376371868902336,0.795000821299171,0.6669682258330614,-0.3619408774897426,-0.07016868203171278,0.7905613450800406,1.2246673338526195,2.8194043847995967,-0.13886443935142148,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.36546,-0.36212746062508894,-0.0747776846305987,0.7932780986182631,1.224709703434518,2.819402919573025,-0.13884137187447718,0.002532470849932567,0.006754645853050126,-0.0011808598585516265,-0.0009875783720868197,0.0018378329886988196,-0.005340783050958236,-0.33723799371035845,0.7935251422476783,0.6623975526543973,-0.36154168430986744,-0.07164436108320549,0.7859906719013765,1.224709703434518,2.819402919573025,-0.13884137187447718,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.433459,-0.3620789192748781,-0.07408779058538964,0.7928722047122108,1.224431706451319,2.8195954249956596,-0.1387721390999789,-0.0005324622377657239,0.012647474431665312,-0.007677260605048253,0.0018872114697333546,-0.000158306771938842,-0.0004753222852814875,-0.3391883813802365,0.7903097325690372,0.6551715154692617,-0.3634920719797455,-0.07485977076184658,0.7787646347162409,1.224431706451319,2.8195954249956596,-0.1387721390999789,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.499465,-0.3620282618697391,-0.07324401358575286,0.7922328269088936,1.2246443201818762,2.8196043924727263,-0.13891901667315468,0.0009550685241826791,0.01089531830540358,-0.013639412769929464,-0.0024471217020694005,0.0016873978570473398,-0.0030029987630352186,-0.3433394472831401,0.7864513632071499,0.6499049880734628,-0.3676431378826491,-0.0787181401237339,0.773498107320442,1.2246443201818762,2.8196043924727263,-0.13891901667315468,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.565457,-0.3620426213104927,-0.07285730989622356,0.7909227683028447,1.2248220006915582,2.8196354587194614,-0.13936565804416784,-0.0064395858091141215,-0.00259906598288099,-0.030476428515947993,-0.0010668521994359396,-0.000493415987716136,-0.001390072286628357,-0.3431002193271495,0.782540490808455,0.6465118248007878,-0.3674039099266585,-0.08262901252242882,0.7701049440477671,1.2248220006915582,2.8196354587194614,-0.13936565804416784,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.632454,-0.36293614444274847,-0.07366197800582015,0.7877373929353811,1.224907485407303,2.8195085782041254,-0.13934306795478058,-0.015646190744217678,-0.01645066622794161,-0.04996165105447521,-0.0004921549714341166,-0.0014743217658170808,-0.005969700137403259,-0.3461789637751963,0.7727064660138615,0.6440586349814104,-0.3704826543747053,-0.09246303731702232,0.7676517542283896,1.224907485407303,2.8195085782041254,-0.13934306795478058,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.699504,-0.3639814486945996,-0.07487925406688162,0.7846323278434268,1.2246667768138615,2.8194717259351174,-0.13894535676030495,-0.013577644097970546,-0.020258680951100425,-0.049536692043792865,-0.004966693516069139,0.00448281262760436,0.00042100383345367373,-0.34973416900506443,0.766749787660944,0.6436908882921091,-0.3740378596045734,-0.09841971566993979,0.7672840075390883,1.2246667768138615,2.8194717259351174,-0.13894535676030495,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.765533,-0.3649425674003588,-0.07663283630138458,0.7816543523282069,1.2247905223915427,2.819229379510642,-0.1387851543465436,-0.01800762629076655,-0.041201731667054306,-0.04738132946270308,-0.002067124401373833,-0.002129415424971147,0.002191612281263708,-0.3484280547820353,0.7573745950086536,0.6439167045942993,-0.3727317453815443,-0.10779490832223027,0.7675098238412785,1.2247905223915427,2.819229379510642,-0.1387851543465436,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.833528,-0.36666139902498207,-0.08059752442584067,0.7782518591013912,1.224770886197446,2.8191881743895904,-0.1385130628709475,-0.027502373031254124,-0.06394931600817973,-0.043538981324620224,0.0020799279476236584,-0.0017096012467719983,0.003785008629679716,-0.3504590220641599,0.7489922743538764,0.6455197438401677,-0.3747627126636689,-0.11617722897700744,0.769112863087147,1.224770886197446,2.8191881743895904,-0.1385130628709475,0.024303690599508987,0.8651695033308838,-0.12359311924697924
1706190823.899584,-0.3682606280718326,-0.08471185314622158,0.7759291113929856,1.224593979698177,2.8191242194990953,-0.13830840968626276,-0.02014921994876801,-0.06459899816364925,-0.03122091053171677,-0.004925888547948666,0.004986433167602891,0.002545852073798028,-0.35225442665841633,0.7391766104725915,0.6459735807747626,-0.3765581172579253,-0.1259928928582923,0.7695667000217419,1.224593979698177,2.8191242194990953,-0.13830840968626276,0.024303690599508987,0.8651695033308838,-0.12359311924697924
