4690.599999999999,0.6455010101757003,0.5463595769082984,1.0650813726511412,0.005990647245154867,0.8016830269004147,1.1883216604747364,-0.03590927334645276,-0.005253590085446948,-0.009179441133637797,0.02299391604359603,-0.08493498503245035,-0.052183289630415595,-0.08831375234802911,-0.04564886944806219,0.442513942325944,-1.2405322722005157,2.695414045659439,-0.7535660140166964
4690.624,0.6445417450013172,0.5461884721873166,1.064857103760344,0.005674086784033471,0.7990418920757415,1.1871119221966147,-0.03748547535301471,-0.004664307017973738,-0.012859078185332247,0.027503101265844876,-0.09553557118107993,-0.0594853579981316,-0.08777536558872494,-0.04512814862922293,0.44081071680269396,-1.3540031206071328,2.595731191081439,0.8075011218539138
4690.656,0.6430400482931969,0.5459797691617146,1.0645328394432787,0.005302898161458923,0.7950290565196518,1.1854159996580835,-0.044068935804513217,-0.004341080578374876,-0.01457537658065076,0.040532353254067746,-0.10609779087880845,-0.05616247244015418,-0.08890155976663582,-0.045959689410253836,0.44934040040707746,-1.1732220322730695,2.552660038004206,-0.7673992031642477
4690.679999999999,0.6418030326628807,0.5458242267792567,1.064242555176024,0.00486683020527987,0.7917478457680402,1.1839416269848342,-0.05219330697336605,-0.005578576963140831,-0.014229080768289087,0.03737515949620293,-0.12819640586449785,-0.07263919006948806,-0.08686538562921613,-0.04562788271548506,0.4423892073519651,-1.242835327038219,2.6978211327175927,-0.753257863277277
4690.7119999999995,0.6399429894487711,0.5455734220094087,1.0638396188726147,0.004286656351041055,0.7868083383326309,1.1815278976035095,-0.05581485203403523,-0.00470710996848055,-0.017682292168570216,0.03594695834241276,-0.14117363512387096,-0.08457020129299768,-0.08871127667422828,-0.0464065359571766,0.4537921660775439,1.3811163432753963,-2.9055395282763796,0.792925954972914
4690.744,0.6380489543695143,0.545388564254351,1.0632414544548974,0.0035608393969806668,0.7816148695822229,1.178944263778818,-0.06334681851499764,-0.0068663324439557465,-0.017764517244045337,0.04227644260706812,-0.1562244791201462,-0.0939585763015077,-0.08871127667422828,-0.0464065359571766,0.4537921660775439,1.3811163432753963,-2.9055395282763796,0.792925954972914
4690.776,0.6357754048072749,0.5450627412492915,1.0627709963486032,0.002899335883972604,0.7756196842565878,1.17616815960023,-0.07334908962345577,-0.010056410562962232,-0.016893242182596743,0.05557205866523827,-0.17860075480845952,-0.09959955978107662,-0.08640409758997733,-0.045039149586919444,0.44366763898203204,1.304970874326438,-2.8246382894722704,0.7711799830174598
4690.808,0.6335149644506789,0.5448217764139263,1.0620612042616533,0.002280874790135341,0.7692892010240591,1.173291955375971,-0.08008356304210427,-0.01224354725062724,-0.018055920933413114,0.0582094637671886,-0.19909719217663363,-0.1093018877867161,-0.08728050616605607,-0.0454658858828027,0.45134689294555447,1.6189248512582637,-2.85313611098367,-0.8063630358384113
4690.84,0.6311037942337923,0.5444756473458066,1.0613302058458,0.001566135803370365,0.7625184198816617,1.1697794634523395,-0.08126716424748201,-0.008924631273165461,-0.022521260494132563,0.052982735973528525,-0.2027062944426743,-0.12304273022954182,-0.08298444877340556,-0.04304400760201243,0.434490159909873,-1.3334810779230801,2.518413743426524,0.766976816499278
4690.871999999999,0.6284870447995679,0.5441963559369304,1.060508287749788,0.0006942782001794569,0.7552401829805324,1.1659927978144717,-0.0915097499159747,-0.013439795752980516,-0.0204074847516859,0.06502042672311474,-0.2220502059484339,-0.12651692862666655,-0.08574104474763686,-0.04490487833968665,0.45356349102869675,1.3800248103485153,-2.8975595533768415,0.7939860967271066
4690.9039999999995,0.6254778315329983,0.5437523784910571,1.0598382944562883,-0.00023693220438579665,0.7472014974686856,1.1621811377560887,-0.10265426513595695,-0.01558154711186806,-0.020516071001793354,0.07092504154241774,-0.24934610827602793,-0.13546739218763992,-0.08256546410104826,-0.04362495139762964,0.4403870528230832,1.3571650030612508,-2.7959970873234936,0.7863686094795764
4690.9439999999995,0.6213938002420799,0.5431468086700424,1.058933903339899,-0.001538024229905978,0.7362836222274101,1.1567004443733715,-0.10816879051638618,-0.016422658195338995,-0.02256561991515219,0.06921162506771096,-0.26357623923232326,-0.15036116568249627,-0.08149900824516357,-0.043084621764375206,0.4426615520840236,-1.2148312868893762,2.4988708885209503,-0.6965945544761806
4690.96,0.6196554955349091,0.5429052523981697,1.058532797152574,-0.002092811751614752,0.731677503115033,1.1545699948376236,-0.10977832300054627,-0.014424173967038422,-0.025045037175188724,0.07697179783950574,-0.26371282465951923,-0.14743751781799672,-0.0809347390822664,-0.04315835840536362,0.4434447142733886,1.4470177236113526,-2.9716823414344304,0.8203796235336606
4691.008,0.6143381929900628,0.5422535531755768,1.0571670996585105,-0.0038335162199473766,0.7174009722452565,1.1476900272594974,-0.1253102067572899,-0.017407619965880083,-0.025295622525664533,0.072093332122217,-0.30948490943551554,-0.15937211578251878,-0.07969030628388885,-0.042171689760669914,0.4401786468887918,1.3562044650095977,-2.788360544549104,0.7872139105708883
4691.04,0.6105432881554917,0.5417336929284317,1.0561828884603317,-0.005054346452557113,0.70704372620996,1.1426980445122654,-0.1249256576369588,-0.019133788445025668,-0.02899484418280181,0.09307012798552504,-0.30665547992329917,-0.1784803715749814,-0.07997678785695146,-0.042140043270783405,0.4479721733570504,-1.2822583917418158,2.550492257864956,-0.628208694209114
4691.072,0.6065785802341626,0.5412451414595671,1.055138977196849,-0.006355859418189746,0.6963420980108702,1.1373507950146011,-0.132422852097483,-0.020420600277315428,-0.029710244884319878,0.09283480798860647,-0.32562212737379054,-0.1898770094795065,-0.07730995547762876,-0.04094519751278471,0.43495405731271547,1.4267010981333192,-2.866701793592473,0.7823057594679479
4691.103999999999,0.6022891210219669,0.5406666450902906,1.0541342168958006,-0.007699157039042295,0.6848730929735077,1.1318769881482793,-0.137948307682095,-0.020088628366449382,-0.03160861626836802,0.0988637658534632,-0.3362973636847082,-0.18949663568379688,-0.0786245550367369,-0.041264706909380194,0.44547088119425954,-1.4616181592088588,2.5095643285808524,0.61693823643414
4691.1359999999995,0.5977841766130453,0.539990489264176,1.0530855631073688,-0.009083271943980818,0.6727439601604308,1.126004168135037,-0.14441597438498294,-0.022403491083616025,-0.03235086042860122,0.0994688979088034,-0.3546912848457119,-0.20653893801797424,-0.0767572629152129,-0.04068154852419357,0.4439566321208424,1.5223064013734982,-2.889888778704974,0.7327960689979401
4691.168,0.5930796401129849,0.5393149342662114,1.0520389169398425,-0.010507328598724015,0.6603200244785578,1.119927380851176,-0.1517186438627991,-0.022770830477422295,-0.03334117942379125,0.10232963329223686,-0.36855319709512435,-0.2151185307512463,-0.07573102672415487,-0.03980195351408555,0.4453062686088559,-1.4624864701750526,2.5149476096932157,0.620942805518492
4691.208,0.5871252767909185,0.538458832584464,1.0504868901480264,-0.0122826744593723,0.644066573460225,1.1116630504573486,-0.1512105240515889,-0.020695090892796822,-0.03957598115708713,0.1095484518973529,-0.3763220497702082,-0.22257206904781773,-0.07314124843206937,-0.03859545963465884,0.4321654101424059,1.639639775473671,-2.8168685668106304,-0.7884708617862836
