NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
NOT DETECTED
1706192578.624259,-0.4292929944827709,-0.042494770282861805,0.7670305552512354,1.2257650154481499,2.784711284135174,-0.1626725489593119,0.0,0.0,0.0,0.0,0.0,0.0,-0.3988475356801111,0.817840284811135,0.6414511360444165,-0.42666607086267355,-0.05315046974880977,0.7633240059084581,1.2257650154481499,2.784711284135174,-0.1626725489593119,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192578.691282,-0.42919619036930956,-0.04272460311825639,0.7669841571513835,1.2257152769269013,2.7847221450060404,-0.1627484022131219,0.005096032407711837,-0.011211792183721456,-0.0029244748853884516,-0.0028937644387383313,0.004389345983677254,-0.0004561154678203017,-0.40070000631905184,0.8088581844843601,0.6371915213532815,-0.4285185415016143,-0.0621325700755847,0.759064391217323,1.2257152769269013,2.7847221450060404,-0.1627484022131219,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192578.759345,-0.4289109378845315,-0.04431018002400558,0.7663524784491038,1.2253947284716273,2.7847968366501576,-0.16292644372020365,0.0026801452073522596,-0.037930996490845394,-0.01430492793285719,0.0015670286502148633,-0.007413525219487153,-0.000591507009704193,-0.40224460707389714,0.79918800483245,0.6300567985856913,-0.4300631422564596,-0.07180274972749479,0.7519296684497329,1.2253947284716273,2.7847968366501576,-0.16292644372020365,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192578.825436,-0.4287748991192858,-0.048076330329121335,0.7648332154743906,1.2249948933870471,2.784732845668134,-0.1626097143193471,0.0006728046464194061,-0.0641965920880281,-0.030147889331613862,-0.003761020386025399,0.0027742975163897858,4.540079057835473e-05,-0.39759671650190725,0.7882226462391831,0.6274460224790535,-0.4254152516844697,-0.08276810832076165,0.749318892343095,1.2249948933870471,2.784732845668134,-0.1626097143193471,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192578.925549,-0.4286422769718632,-0.05582040073391136,0.761045664546577,1.225141526072505,2.784662782178816,-0.16284659341061059,0.00461314049179385,-0.09762355223085308,-0.04411893851844843,-0.0005071476961810437,-0.005059297748711916,-0.0004083089459457527,-0.3996743275377914,0.7744156672328243,0.6238716274953711,-0.42749286272035386,-0.0965750873271205,0.7457444973594126,1.225141526072505,2.784662782178816,-0.16284659341061059,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192578.959537,-0.42844990204888134,-0.058958456074492696,0.7596564570302289,1.2246488224329795,2.784760552812827,-0.16259686546180102,0.009245261374167375,-0.09231043805854708,-0.041831286122820166,0.0034721574835179844,0.0016797031494388552,0.0011262796221707823,-0.39952721503722644,0.7699682612687049,0.6204568236389684,-0.4273457502197889,-0.10102249329123991,0.7423296935030099,1.2246488224329795,2.784760552812827,-0.16259686546180102,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.024534,-0.42779320940332943,-0.06443896857327594,0.7572579211319916,1.2247932493956148,2.7846408944417234,-0.16263790109395115,0.009693093551877049,-0.08849996016655425,-0.03859668599046757,0.0010412670621782172,0.004427803911245694,-0.0010688759254477201,-0.40099185475994853,0.7644248227730213,0.6178089499489197,-0.42881038994251097,-0.10656593178692353,0.7396818198129612,1.2247932493956148,2.7846408944417234,-0.16263790109395115,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.092536,-0.42742362807502415,-0.07215027841843973,0.7540471085686814,1.2244602817937504,2.784740009227939,-0.1629928827484574,-0.001920740315318227,-0.12044453135173001,-0.049137244733261594,4.559622087937087e-05,-0.007896249569083441,0.004816744369184677,-0.4012708934697583,0.7533626226972477,0.6191504187288878,-0.42908942865232075,-0.11762813186269705,0.7410232885929293,1.2244602817937504,2.784740009227939,-0.1629928827484574,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.158542,-0.4274895904013152,-0.07984972732869906,0.7508838261582679,1.2246287217887082,2.784843968594143,-0.16333969215088967,-0.002664828037647813,-0.12579393224482097,-0.04677523201773524,-0.005545627065677805,-0.0015212136673563585,4.9654390405402094e-05,-0.40174904138812223,0.7413125638020978,0.6206515936541619,-0.4295675765706847,-0.12967819075784703,0.7425244635182034,1.2246287217887082,2.784843968594143,-0.16333969215088967,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.226599,-0.42776797186738563,-0.08929181943760475,0.7480589244527827,1.2245954295412234,2.7846911064177546,-0.1633120363535747,-0.0054038146386174634,-0.1374237505032495,-0.03210395031363196,0.01105099214346184,-0.007447546698896634,0.0004868673812892858,-0.4021857267525981,0.7401909564746466,0.6193241906414916,-0.43000426193516056,-0.13079979808529818,0.7411970605055331,1.2245954295412234,2.7846911064177546,-0.1633120363535747,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.292645,-0.4281040213256996,-0.09811634299443349,0.7463029012708288,1.2248736040643282,2.784322329697545,-0.16278754700181242,-0.007229198752564594,-0.13975268616878248,-0.023613358301554317,0.004565552556692348,-0.006350970063449855,0.005442283670446484,-0.3984685550983119,0.7354985820842364,0.6245532335427392,-0.42628709028087436,-0.13549217247570844,0.7464261034067807,1.2248736040643282,2.784322329697545,-0.16278754700181242,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.358664,-0.42833941958164135,-0.10649741275256107,0.7450313378694381,1.2244099062687064,2.78453178278423,-0.16331279797712744,-0.0019593712546520934,-0.1226402505180474,-0.01456211032863298,-0.007995531633596302,0.004737974156652441,0.0005408805090123877,-0.4018567094985845,0.7330548870113504,0.62910867999835,-0.42967524468114693,-0.13793586754859444,0.7509815498623915,1.2244099062687064,2.78453178278423,-0.16331279797712744,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.426661,-0.4281158035329661,-0.11445700842310749,0.7447034373811493,1.2249573513683516,2.7842950282113885,-0.16373498388498953,0.003737299079246617,-0.10299123546771084,0.006247972298328153,-0.0007273319003918018,-0.005849287023388941,-0.00047867996198047686,-0.3970797970709061,0.7419010860210113,0.6325958533564497,-0.42489833225346857,-0.12908966853893344,0.7544687232204913,1.2249573513683516,2.7842950282113885,-0.16373498388498953,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.492657,-0.42810333758037944,-0.12039230468014876,0.7456365293486109,1.2246915486385657,2.784129859429932,-0.1630580475224186,0.0007854092729622405,-0.07544354452084559,0.020305763214737226,0.005496297323763647,-0.000982583878792824,-0.0006459927976401119,-0.3924258969459268,0.7575484849411532,0.6354563059023176,-0.4202444321284892,-0.11344226961879156,0.7573291757663592,1.2246915486385657,2.784129859429932,-0.1630580475224186,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.564737,-0.4275082024083597,-0.12392378986943688,0.7474479604898452,1.224948826745113,2.7839521648063914,-0.16351815547011725,0.014481501712653269,-0.01969507703231641,0.031121449375910895,-0.004211729813003049,0.004194592442647914,0.0001569460854497268,-0.3917057091031299,0.7798223467088403,0.640597210824535,-0.41952424428569235,-0.09116840785110447,0.7624700806885766,1.224948826745113,2.7839521648063914,-0.16351815547011725,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.625765,-0.426244235108761,-0.12346270784169229,0.749542063590608,1.2250380319244367,2.783904927586927,-0.1634695580245112,0.021032473017910346,0.025786702891194904,0.03067002901872945,0.0022783481499243446,-0.000389087337336286,0.0055131556312555735,-0.39034582630427256,0.797750132840407,0.6444456501725571,-0.418164361486835,-0.07324062171953782,0.7663185200365986,1.2250380319244367,2.783904927586927,-0.1634695580245112,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.692764,-0.42490613855584985,-0.12053682349103614,0.7514079576270076,1.2247390207311044,2.78413305850982,-0.1632757386498714,0.020938202303558886,0.07888527929751254,0.03375237529560217,-0.0016217905434648236,0.001730532074690366,-0.00382033230956319,-0.39411180614846814,0.8126472244233258,0.6454733822180825,-0.4219303413310306,-0.05834353013661897,0.767346252082124,1.2247390207311044,2.78413305850982,-0.1632757386498714,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.759847,-0.42369325029647065,-0.11287556384475399,0.7540067555071883,1.225011853123046,2.7842925673887393,-0.1636935977461331,0.0189243405754809,0.15201514552382595,0.04669983829302755,-0.0025166184777811696,0.006365876432427731,-0.00011271315149057254,-0.4001489608610809,0.827765601281798,0.6443473717884267,-0.42796749604364337,-0.0432251532781468,0.7662202416524683,1.225011853123046,2.7842925673887393,-0.1636935977461331,0.027818535182562443,0.8709907545599448,-0.12187286986404156
1706192579.82588,-0.42277217732901823,-0.10097552339199564,0.7573570179287511,1.2245217815178095,2.784297097030966,-0.1631995186238609,0.007034044253736814,0.16351841774029446,0.04152449789771125,0.0056489090265153955,-0.005990672674954165,-0.006646689465328796,-0.40668085617962957,0.8397414325776859,0.6420371654208383,-0.434499391362192,-0.031249321982258937,0.7639100352848799,1.2245217815178095,2.784297097030966,-0.1631995186238609,0.027818535182562443,0.8709907545599448,-0.12187286986404156
