87,-0.01770258079437784,-0.21815233299718403,0.5720000267028809,-0.055518566236843016,-0.21224991732780457,0.5660000443458557,-0.08506920237982193,-0.19555165570484254,0.5700000524520874,-0.10818787667166735,-0.17823019469403223,0.5670000314712524,-0.13333152245933572,-0.1688805814915308,0.5660000443458557,-0.05389874446564927,-0.12958162441106105,0.5680000185966492,-0.05986915614849244,-0.0886460075712261,0.5730000138282776,-0.06170113993919625,-0.061204942987665906,0.5730000138282776,-0.06170113993919625,-0.03925209132081775,0.5730000138282776,-0.028524904731120793,-0.12254322385186359,0.5690000057220459,-0.030610743632214416,-0.07963772593971988,0.5740000009536743,-0.03238939928793534,-0.04839911284867115,0.5730000138282776,-0.03244592456106906,-0.02282722073584978,0.5740000009536743,-0.004866800912311099,-0.127768183478237,0.5680000185966492,0.0005863089447331876,-0.08498719896008473,0.5730000138282776,0.0024309540421892243,-0.057847425138006545,0.5760000348091125,0.002443615348941454,-0.03411742933311855,0.5790000557899475,0.016984770690250985,-0.14277669021789205,0.5700000524520874,0.038717148912878384,-0.11326065601564475,0.5680000185966492,0.053338872407897066,-0.09711035388147209,0.5690000057220459,0.06414111964423892,-0.08061871922481213,0.5680000185966492
160,-0.012387077410471408,-0.23046218632629792,0.5800000429153442,-0.05208274655626637,-0.21662678918661465,0.5680000185966492,-0.08886962368813416,-0.19771774336911846,0.5710000395774841,-0.10980667522927978,-0.1779158597907545,0.5660000443458557,-0.13514112609241694,-0.16707352583168605,0.5660000443458557,-0.05399363539659301,-0.12617649099049094,0.5690000057220459,-0.061593460455649174,-0.08666509282334965,0.5720000267028809,-0.06170113993919625,-0.061204942987665906,0.5730000138282776,-0.06170113993919625,-0.03742268701524707,0.5730000138282776,-0.028524904731120793,-0.12072659028254991,0.5690000057220459,-0.0342811054899237,-0.07597253205559922,0.5740000009536743,-0.0342811054899237,-0.044818384040573686,0.5740000009536743,-0.0342811054899237,-0.020994623793789455,0.5740000009536743,-0.004875369113182297,-0.12435985742117726,0.5690000057220459,0.0005863089447331876,-0.08315779465451406,0.5730000138282776,0.002435174393921366,-0.056105678354650294,0.5770000219345093,0.002443615348941454,-0.032268868828013164,0.5790000557899475,0.018807163066502288,-0.1391370374256886,0.5700000524520874,0.03878531202762722,-0.11164342243598151,0.5690000057220459,0.05315139196798603,-0.09314852476631602,0.5670000314712524,0.06414111964423892,-0.07699183735916407,0.5680000185966492
221,-0.014265995440989906,-0.2327144755563911,0.581000030040741,-0.05399363539659301,-0.21700816945617493,0.5690000057220459,-0.08689159475607323,-0.19737148210094427,0.5700000524520874,-0.111616278862361,-0.17610880413090974,0.5660000443458557,-0.1376766075831446,-0.16977569665401926,0.5690000057220459,-0.05380385353470553,-0.12754324239666937,0.5670000314712524,-0.061593460455649174,-0.08666509282334965,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.06170113993919625,-0.03742268701524707,0.5730000138282776,-0.028474773734288736,-0.12051441974694088,0.5680000185966492,-0.03238939928793534,-0.07584017743223134,0.5730000138282776,-0.0342811054899237,-0.044818384040573686,0.5740000009536743,-0.034221383078639145,-0.02095804826511096,0.5730000138282776,-0.004875369113182297,-0.12617649099049094,0.5690000057220459,0.0005863089447331876,-0.08315779465451406,0.5730000138282776,0.0024309540421892243,-0.056008442732668515,0.5760000348091125,0.002443615348941454,-0.032268868828013164,0.5790000557899475,0.018807163066502288,-0.1391370374256886,0.5700000524520874,0.04053314682226128,-0.11144721508282071,0.5680000185966492,0.05324513218794155,-0.09331280575458037,0.5680000185966492,0.06414111964423892,-0.07699183735916407,0.5680000185966492
330,-0.012408434163945947,-0.2327144755563911,0.581000030040741,-0.05208274655626637,-0.21662678918661465,0.5680000185966492,-0.08689159475607323,-0.19737148210094427,0.5700000524520874,-0.11000067744289942,-0.17641994639769784,0.5670000314712524,-0.13719268901138032,-0.1673687049160259,0.5670000314712524,-0.05389874446564927,-0.127768183478237,0.5680000185966492,-0.0597646738030962,-0.08666509282334965,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.061593460455649174,-0.03735737775816177,0.5720000267028809,-0.028474773734288736,-0.12232786067976491,0.5680000185966492,-0.03238939928793534,-0.07584017743223134,0.5730000138282776,-0.034221383078639145,-0.04656970854310047,0.5730000138282776,-0.034221383078639145,-0.02095804826511096,0.5730000138282776,-0.004866800912311099,-0.12595474254541297,0.5680000185966492,0.0005863089447331876,-0.08315779465451406,0.5730000138282776,0.0024309540421892243,-0.056008442732668515,0.5760000348091125,0.0024393947456535082,-0.032213134158506844,0.578000009059906,0.018774166504756194,-0.1388929259756867,0.5690000057220459,0.04053314682226128,-0.11144721508282071,0.5680000185966492,0.05324513218794155,-0.09331280575458037,0.5680000185966492,0.06425404269309945,-0.0771273846190216,0.5690000057220459
396,-0.012408434163945947,-0.2327144755563911,0.581000030040741,-0.05217444034905928,-0.21700816945617493,0.5690000057220459,-0.08689159475607323,-0.19737148210094427,0.5700000524520874,-0.10980667522927978,-0.1779158597907545,0.5660000443458557,-0.13561865038787954,-0.16766388400036575,0.5680000185966492,-0.05208274655626637,-0.127768183478237,0.5680000185966492,-0.0597646738030962,-0.08666509282334965,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.0597646738030962,-0.03735737775816177,0.5720000267028809,-0.028474773734288736,-0.12232786067976491,0.5680000185966492,-0.03238939928793534,-0.07584017743223134,0.5730000138282776,-0.032332874014801616,-0.04648843610356693,0.5720000267028809,-0.03238939928793534,-0.02095804826511096,0.5730000138282776,-0.0030561740656485674,-0.12617649099049094,0.5690000057220459,0.0005863089447331876,-0.08315779465451406,0.5730000138282776,0.0024267336904570825,-0.05591120711068674,0.5750000476837158,0.004279946927795249,-0.03399957785271815,0.5770000219345093,0.018807163066502288,-0.1391370374256886,0.5700000524520874,0.04060450707516095,-0.11164342243598151,0.5690000057220459,0.05324513218794155,-0.0951262466874044,0.5680000185966492,0.06607323774063317,-0.0771273846190216,0.5690000057220459
460,-0.014265995440989906,-0.2327144755563911,0.581000030040741,-0.05208274655626637,-0.21662678918661465,0.5680000185966492,-0.08704403417373201,-0.19771774336911846,0.5710000395774841,-0.10980667522927978,-0.1779158597907545,0.5660000443458557,-0.13561865038787954,-0.1694773249331898,0.5680000185966492,-0.05208274655626637,-0.127768183478237,0.5680000185966492,-0.0597646738030962,-0.08666509282334965,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.0597646738030962,-0.03735737775816177,0.5720000267028809,-0.028524904731120793,-0.12254322385186359,0.5690000057220459,-0.03244592456106906,-0.07597253205559922,0.5740000009536743,-0.03238939928793534,-0.04656970854310047,0.5730000138282776,-0.032332874014801616,-0.020921472736432464,0.5720000267028809,-0.0030508030029282045,-0.12595474254541297,0.5680000185966492,0.0005863089447331876,-0.08315779465451406,0.5730000138282776,0.0024309540421892243,-0.056008442732668515,0.5760000348091125,0.004287364417678226,-0.032213134158506844,0.578000009059906,0.018807163066502288,-0.14095686382179032,0.5700000524520874,0.04060450707516095,-0.11164342243598151,0.5690000057220459,0.05324513218794155,-0.0951262466874044,0.5680000185966492,0.06425404269309945,-0.0771273846190216,0.5690000057220459
515,-0.012387077410471408,-0.23046218632629792,0.5800000429153442,-0.05208274655626637,-0.21662678918661465,0.5680000185966492,-0.08704403417373201,-0.19771774336911846,0.5710000395774841,-0.10980667522927978,-0.1779158597907545,0.5660000443458557,-0.13537988824014827,-0.1673687049160259,0.5670000314712524,-0.05199105276347347,-0.12754324239666937,0.5670000314712524,-0.0597646738030962,-0.08849130449243067,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.061593460455649174,-0.03735737775816177,0.5720000267028809,-0.028474773734288736,-0.12232786067976491,0.5680000185966492,-0.03238939928793534,-0.07584017743223134,0.5730000138282776,-0.032332874014801616,-0.04648843610356693,0.5720000267028809,-0.032332874014801616,-0.020921472736432464,0.5720000267028809,-0.0030508030029282045,-0.12595474254541297,0.5680000185966492,0.0005863089447331876,-0.08315779465451406,0.5730000138282776,0.0024267336904570825,-0.05591120711068674,0.5750000476837158,0.004287364417678226,-0.032213134158506844,0.578000009059906,0.018807163066502288,-0.1391370374256886,0.5700000524520874,0.04053314682226128,-0.11144721508282071,0.5680000185966492,0.053338872407897066,-0.0952937203121584,0.5690000057220459,0.06436697247278485,-0.07726293995822943,0.5700000524520874
575,-0.012408434163945947,-0.2327144755563911,0.581000030040741,-0.05208274655626637,-0.21662678918661465,0.5680000185966492,-0.08704403417373201,-0.19771774336911846,0.5710000395774841,-0.10980667522927978,-0.1779158597907545,0.5660000443458557,-0.13561865038787954,-0.16766388400036575,0.5680000185966492,-0.05389874446564927,-0.127768183478237,0.5680000185966492,-0.0597646738030962,-0.08849130449243067,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.061593460455649174,-0.039183589427242795,0.5720000267028809,-0.028474773734288736,-0.12232786067976491,0.5680000185966492,-0.03238939928793534,-0.07584017743223134,0.5730000138282776,-0.034221383078639145,-0.04656970854310047,0.5730000138282776,-0.032332874014801616,-0.020921472736432464,0.5720000267028809,-0.004866800912311099,-0.12595474254541297,0.5680000185966492,0.0005863089447331876,-0.08315779465451406,0.5730000138282776,0.0024309540421892243,-0.056008442732668515,0.5760000348091125,0.0024393947456535082,-0.032213134158506844,0.578000009059906,0.018807163066502288,-0.1391370374256886,0.5700000524520874,0.04060450707516095,-0.11164342243598151,0.5690000057220459,0.05324513218794155,-0.0951262466874044,0.5680000185966492,0.06436697247278485,-0.07726293995822943,0.5700000524520874
631,-0.012408434163945947,-0.2327144755563911,0.581000030040741,-0.05217444034905928,-0.21882480302548862,0.5690000057220459,-0.08704403417373201,-0.19771774336911846,0.5710000395774841,-0.10980667522927978,-0.1779158597907545,0.5660000443458557,-0.13537988824014827,-0.1691789532123603,0.5670000314712524,-0.05389874446564927,-0.127768183478237,0.5680000185966492,-0.061593460455649174,-0.08666509282334965,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.061593460455649174,-0.03735737775816177,0.5720000267028809,-0.028474773734288736,-0.12232786067976491,0.5680000185966492,-0.03238939928793534,-0.07584017743223134,0.5730000138282776,-0.032332874014801616,-0.04648843610356693,0.5720000267028809,-0.032332874014801616,-0.0227476844055135,0.5720000267028809,-0.004866800912311099,-0.12595474254541297,0.5680000185966492,0.0005852857311518807,-0.08483888115426862,0.5720000267028809,0.0024267336904570825,-0.05591120711068674,0.5750000476837158,0.004287364417678226,-0.03405850183682417,0.578000009059906,0.0,-0.0,0.0,0.04053314682226128,-0.11144721508282071,0.5680000185966492,0.05324513218794155,-0.0951262466874044,0.5680000185966492,0.06425404269309945,-0.07894401818833528,0.5690000057220459
687,-0.012408434163945947,-0.2327144755563911,0.581000030040741,-0.05226613960729849,-0.21920939885416516,0.5700000524520874,-0.08704403417373201,-0.19771774336911846,0.5710000395774841,-0.10980667522927978,-0.1779158597907545,0.5660000443458557,-0.13561865038787954,-0.1694773249331898,0.5680000185966492,-0.05389874446564927,-0.127768183478237,0.5680000185966492,-0.0597646738030962,-0.08666509282334965,0.5720000267028809,-0.061593460455649174,-0.061098129456215185,0.5720000267028809,-0.061593460455649174,-0.03735737775816177,0.5720000267028809,-0.028524904731120793,-0.12254322385186359,0.5690000057220459,-0.03238939928793534,-0.07584017743223134,0.5730000138282776,-0.032332874014801616,-0.04648843610356693,0.5720000267028809,-0.032332874014801616,-0.020921472736432464,0.5720000267028809,-0.0030561740656485674,-0.12617649099049094,0.5690000057220459,0.0005852857311518807,-0.08301266948518758,0.5720000267028809,0.0024225130871691363,-0.05581396569293564,0.5740000009536743,0.002435174393921366,-0.03399957785271815,0.5770000219345093,0.018840157661591944,-0.14120415335878547,0.5710000395774841,0.04053314682226128,-0.11144721508282071,0.5680000185966492,0.05324513218794155,-0.0951262466874044,0.5680000185966492,0.06425404269309945,-0.0771273846190216,0.5690000057220459
