14842.135999999999,0.19974698929651488,0.2269526056944837,0.722934089007742,-0.04497927564370159,-0.025987270282065798,-0.7919944970542392,0.062215138679035296,-0.0004109484654559627,0.00014318586995733302,-0.0019822509105698084,0.007917603767090381,-0.007508419694271206,-0.03173333036147427,-0.25152164980477265,0.6330000162124634
14842.328,0.21577244511559954,0.22694766667202698,0.7229415800485355,-0.0452403418264726,-0.025548073717049875,-0.7917598969041884,0.10161373075263301,-0.0002434023532427143,-0.00031576459145863105,0.0040241298424144156,-0.013775330641352716,-0.014068875970109886,-0.027554491085640155,-0.24831823238938716,0.6300000548362732
14842.503999999999,0.23677998038297182,0.22703359326034234,0.7229699147557851,-0.04538699891673344,-0.025496275060282375,-0.7917268687647455,0.1336491126867676,-0.0008500572586747369,-0.000851790736820592,0.0018592137507019958,-0.007168354691585862,0.0007276342546623498,-0.011422545246553263,-0.24792405808034645,0.6290000081062317
14842.688,0.26522629162411354,0.22693214974842585,0.7229253488497627,-0.045142602754198444,-0.025816605891649715,-0.7913160439694547,0.1736694202362203,0.0006120539206006017,0.0011442429885991916,-0.000694138967176749,0.0037857802617758127,0.023535210576032268,0.0066660724509755905,-0.2475299072648276,0.628000020980835
14842.88,0.30173958771193055,0.22701725643200948,0.7229716500240627,-0.04539040747916407,-0.02542182907222398,-0.7910982832594823,0.1836689449175251,-0.0016564803893259895,-0.0016856475245785438,0.002825883184320193,-0.014743108702298427,-0.02252873708654758,0.038544252228239,-0.24396104964940504,0.6240000128746033
14843.047999999999,0.3303189357283927,0.22697094410979518,0.7229586350517719,-0.04514242507405444,-0.02569068632094153,-0.7910615561897246,0.15336942018038321,-0.00016449584494814345,-0.0006442272035132354,-0.0008590063037024617,0.004894549281885571,-0.018323745978102626,0.08283145625363181,-0.24513394748971612,0.6270000338554382
14843.224,0.35444787993579424,0.22701853921518253,0.722969896064916,-0.04519680170282679,-0.025562102027224694,-0.7902217893165798,0.11791107620103382,-0.000686885121090155,-0.0009600762087172303,0.0033220083121584436,-0.019369132506797386,0.0042958804959387226,0.1179665408044977,-0.24119328770450063,0.6220000386238098
14843.439999999999,0.3755726752015748,0.22695655412724272,0.7229955135890025,-0.045089270601716205,-0.025794765626567857,-0.7918755874994747,0.07044487307946333,-0.0013579122898755673,-0.0001131118448502023,0.0002769695655755455,-0.00601216495854042,-0.002017603474757345,0.15050729703044066,-0.24435200782843425,0.625
14843.64,0.38639711216333483,0.22800728848438276,0.7230073357319243,-0.045392770675237525,-0.025543709847184997,-0.7911693714277528,0.03602902869412265,0.015858913288168158,0.001879067558854155,-0.0016942294465192467,0.01045070179417208,-0.0009431368560976176,0.18131123902171284,-0.24080552216196105,0.6210000514984131
14843.815999999999,0.3900578771073349,0.23226319930734077,0.7229338870245123,-0.04507583728253895,-0.02600823777086027,-0.7903232290816199,0.0068544192565607445,0.03286143983699637,-0.000546498837813189,0.0002999743513029128,-0.002751782292432219,0.00981091397342682,0.19166818351375675,-0.23296660260350924,0.6160000562667847
